Year,Disease,Neighborhood,Case Count,"Crude Rate per 100,000 Population","Age-Adjusted Rate per 100,000 Population"
2011,"Meningococcal disease, invasive",304 Upper West Side,2,0.9,0.8
2011,"Meningococcal disease, invasive",305 Upper East Side,1,0.4,0.3
2011,"Meningococcal disease, invasive",306 Chelsea - Clinton,0,0,0
2011,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,1,0.7,0.7
2011,"Meningococcal disease, invasive",308 Greenwich Village - Soho,1,1.2,0.8
2011,"Meningococcal disease, invasive",309 Union Square - Lower East Side,1,0.5,0.4
2011,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2011,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2011,"Meningococcal disease, invasive",402 West Queens,3,0.6,0.5
2011,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2011,"Meningococcal disease, invasive",404 Bayside - Littleneck,0,0,0
2011,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,0,0,0
2011,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2011,"Meningococcal disease, invasive",407 Southwest Queens,0,0,0
2011,"Meningococcal disease, invasive",408 Jamaica,4,1.4,1.4
2011,"Meningococcal disease, invasive",409 Southeast Queens,0,0,0
2011,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2011,"Meningococcal disease, invasive",501 Port Richmond,1,1.4,1.3
2011,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2011,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2011,"Meningococcal disease, invasive",504 South Beach - Tottenville,1,0.5,0.5
2011,"Meningococcal disease, invasive","999 NYC resident, neighborhood unknown",1,99999,99999
2012,"Meningococcal disease, invasive",101 Kingsbridge - Riverdale,0,0,0
2012,"Meningococcal disease, invasive",102 Northeast Bronx,0,0,0
2012,"Meningococcal disease, invasive",103 Fordham - Bronx Park,0,0,0
2012,"Meningococcal disease, invasive",104 Pelham - Throgs Neck,1,0.3,0.3
2012,"Meningococcal disease, invasive",105 Crotona - Tremont,4,1.9,1.7
2012,"Meningococcal disease, invasive",106 High Bridge - Morrisania,1,0.5,0.5
2012,"Meningococcal disease, invasive",107 Hunts Point - Mott Haven,0,0,0
2012,"Meningococcal disease, invasive",201 Greenpoint,0,0,0
2012,"Meningococcal disease, invasive",202 Downtown - Heights - Slope,1,0.4,0.5
2012,"Meningococcal disease, invasive",203 Bedford Stuyvesant - Crown Heights,4,1.3,1.2
2012,"Meningococcal disease, invasive",204 East New York,1,0.5,0.6
2012,"Meningococcal disease, invasive",205 Sunset Park,1,0.8,0.6
2012,"Meningococcal disease, invasive",206 Borough Park,0,0,0
2012,"Meningococcal disease, invasive",207 East Flatbush - Flatbush,0,0,0
2012,"Meningococcal disease, invasive",208 Canarsie - Flatlands,0,0,0
2012,"Meningococcal disease, invasive",209 Bensonhurst - Bay Ridge,0,0,0
2012,"Meningococcal disease, invasive",210 Coney Island - Sheepshead Bay,0,0,0
2012,"Meningococcal disease, invasive",211 Williamsburg - Bushwick,2,0.9,0.9
2012,"Meningococcal disease, invasive",301 Washington Heights - Inwood,1,0.4,0.4
2012,"Meningococcal disease, invasive",302 Central Harlem - Morningside Heights,0,0,0
2012,"Meningococcal disease, invasive",303 East Harlem,0,0,0
2012,"Meningococcal disease, invasive",304 Upper West Side,2,0.9,1.1
2012,"Meningococcal disease, invasive",305 Upper East Side,1,0.4,0.3
2012,"Meningococcal disease, invasive",306 Chelsea - Clinton,0,0,0
2012,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,1,0.7,0.6
2012,"Meningococcal disease, invasive",308 Greenwich Village - Soho,0,0,0
2012,"Meningococcal disease, invasive",309 Union Square - Lower East Side,1,0.5,0.4
2012,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2012,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2012,"Meningococcal disease, invasive",402 West Queens,0,0,0
2012,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2012,"Meningococcal disease, invasive",404 Bayside - Littleneck,0,0,0
2012,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,0,0,0
2012,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2012,"Meningococcal disease, invasive",407 Southwest Queens,1,0.4,0.4
2012,"Meningococcal disease, invasive",408 Jamaica,2,0.7,0.7
2012,"Meningococcal disease, invasive",409 Southeast Queens,1,0.5,0.6
2012,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2012,"Meningococcal disease, invasive",501 Port Richmond,0,0,0
2012,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2012,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2012,"Meningococcal disease, invasive",504 South Beach - Tottenville,0,0,0
2013,"Meningococcal disease, invasive",101 Kingsbridge - Riverdale,1,1.1,1.2
2013,"Meningococcal disease, invasive",102 Northeast Bronx,1,0.5,0.6
2013,"Meningococcal disease, invasive",103 Fordham - Bronx Park,1,0.4,0.4
2013,"Meningococcal disease, invasive",104 Pelham - Throgs Neck,0,0,0
2013,"Meningococcal disease, invasive",105 Crotona - Tremont,1,0.5,0.5
2013,"Meningococcal disease, invasive",106 High Bridge - Morrisania,0,0,0
2013,"Meningococcal disease, invasive",107 Hunts Point - Mott Haven,0,0,0
2013,"Meningococcal disease, invasive",201 Greenpoint,0,0,0
2013,"Meningococcal disease, invasive",202 Downtown - Heights - Slope,1,0.4,0.4
2013,"Meningococcal disease, invasive",203 Bedford Stuyvesant - Crown Heights,1,0.3,0.4
2013,"Meningococcal disease, invasive",204 East New York,0,0,0
2013,"Meningococcal disease, invasive",205 Sunset Park,0,0,0
2013,"Meningococcal disease, invasive",206 Borough Park,0,0,0
2013,"Meningococcal disease, invasive",207 East Flatbush - Flatbush,0,0,0
2013,"Meningococcal disease, invasive",208 Canarsie - Flatlands,1,0.5,0.6
2013,"Meningococcal disease, invasive",209 Bensonhurst - Bay Ridge,1,0.5,0.6
2013,"Meningococcal disease, invasive",210 Coney Island - Sheepshead Bay,1,0.3,0.2
2013,"Meningococcal disease, invasive",211 Williamsburg - Bushwick,1,0.5,0.5
2013,"Meningococcal disease, invasive",301 Washington Heights - Inwood,1,0.4,0.4
2013,"Meningococcal disease, invasive",302 Central Harlem - Morningside Heights,0,0,0
2013,"Meningococcal disease, invasive",303 East Harlem,1,0.9,0.9
2013,"Meningococcal disease, invasive",304 Upper West Side,0,0,0
2013,"Meningococcal disease, invasive",305 Upper East Side,0,0,0
2013,"Meningococcal disease, invasive",306 Chelsea - Clinton,2,1.3,1
2013,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,0,0,0
2013,"Meningococcal disease, invasive",308 Greenwich Village - Soho,0,0,0
2013,"Meningococcal disease, invasive",309 Union Square - Lower East Side,1,0.5,0.5
2013,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2013,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2013,"Meningococcal disease, invasive",402 West Queens,0,0,0
2013,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2013,"Meningococcal disease, invasive",404 Bayside - Littleneck,0,0,0
2013,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,1,0.4,0.4
2013,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2013,"Meningococcal disease, invasive",407 Southwest Queens,0,0,0
2013,"Meningococcal disease, invasive",408 Jamaica,0,0,0
2013,"Meningococcal disease, invasive",409 Southeast Queens,0,0,0
2013,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2013,"Meningococcal disease, invasive",501 Port Richmond,0,0,0
2013,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2013,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2013,"Meningococcal disease, invasive",504 South Beach - Tottenville,0,0,0
2014,"Meningococcal disease, invasive",101 Kingsbridge - Riverdale,0,0,0
2014,"Meningococcal disease, invasive",102 Northeast Bronx,0,0,0
2014,"Meningococcal disease, invasive",103 Fordham - Bronx Park,2,0.8,0.8
2014,"Meningococcal disease, invasive",104 Pelham - Throgs Neck,1,0.3,0.3
2014,"Meningococcal disease, invasive",105 Crotona - Tremont,0,0,0
2014,"Meningococcal disease, invasive",106 High Bridge - Morrisania,1,0.5,0.5
2014,"Meningococcal disease, invasive",107 Hunts Point - Mott Haven,0,0,0
2014,"Meningococcal disease, invasive",201 Greenpoint,0,0,0
2014,"Meningococcal disease, invasive",202 Downtown - Heights - Slope,1,0.4,0.3
2014,"Meningococcal disease, invasive",203 Bedford Stuyvesant - Crown Heights,4,1.2,1.2
2014,"Meningococcal disease, invasive",204 East New York,1,0.5,0.5
2014,"Meningococcal disease, invasive",205 Sunset Park,0,0,0
2014,"Meningococcal disease, invasive",206 Borough Park,0,0,0
2014,"Meningococcal disease, invasive",207 East Flatbush - Flatbush,2,0.7,0.7
2014,"Meningococcal disease, invasive",208 Canarsie - Flatlands,0,0,0
2014,"Meningococcal disease, invasive",209 Bensonhurst - Bay Ridge,0,0,0
2014,"Meningococcal disease, invasive",210 Coney Island - Sheepshead Bay,0,0,0
2014,"Meningococcal disease, invasive",211 Williamsburg - Bushwick,0,0,0
2014,"Meningococcal disease, invasive",301 Washington Heights - Inwood,0,0,0
2014,"Meningococcal disease, invasive",302 Central Harlem - Morningside Heights,0,0,0
2014,"Meningococcal disease, invasive",303 East Harlem,0,0,0
2014,"Meningococcal disease, invasive",304 Upper West Side,0,0,0
2014,"Meningococcal disease, invasive",305 Upper East Side,0,0,0
2014,"Meningococcal disease, invasive",306 Chelsea - Clinton,2,1.3,1
2014,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,1,0.7,0.7
2014,"Meningococcal disease, invasive",308 Greenwich Village - Soho,0,0,0
2014,"Meningococcal disease, invasive",309 Union Square - Lower East Side,0,0,0
2014,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2014,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2014,"Meningococcal disease, invasive",402 West Queens,1,0.2,0.2
2014,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2014,"Meningococcal disease, invasive",404 Bayside - Littleneck,0,0,0
2014,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,0,0,0
2014,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2014,"Meningococcal disease, invasive",407 Southwest Queens,0,0,0
2014,"Meningococcal disease, invasive",408 Jamaica,2,0.7,0.7
2014,"Meningococcal disease, invasive",409 Southeast Queens,0,0,0
2014,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2014,"Meningococcal disease, invasive",501 Port Richmond,0,0,0
2014,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2014,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2014,"Meningococcal disease, invasive",504 South Beach - Tottenville,0,0,0
2015,"Meningococcal disease, invasive",101 Kingsbridge - Riverdale,0,0,0
2015,"Meningococcal disease, invasive",102 Northeast Bronx,0,0,0
2015,"Meningococcal disease, invasive",103 Fordham - Bronx Park,1,0.4,0.5
2015,"Meningococcal disease, invasive",104 Pelham - Throgs Neck,0,0,0
2015,"Meningococcal disease, invasive",105 Crotona - Tremont,0,0,0
2015,"Meningococcal disease, invasive",106 High Bridge - Morrisania,2,0.9,0.9
2015,"Meningococcal disease, invasive",107 Hunts Point - Mott Haven,0,0,0
2015,"Meningococcal disease, invasive",201 Greenpoint,0,0,0
2015,"Meningococcal disease, invasive",202 Downtown - Heights - Slope,0,0,0
2015,"Meningococcal disease, invasive",203 Bedford Stuyvesant - Crown Heights,0,0,0
2015,"Meningococcal disease, invasive",204 East New York,0,0,0
2015,"Meningococcal disease, invasive",205 Sunset Park,0,0,0
2001,West Nile disease,410 Rockaway,0,0,0
2015,"Meningococcal disease, invasive",206 Borough Park,0,0,0
2015,"Meningococcal disease, invasive",207 East Flatbush - Flatbush,0,0,0
2015,"Meningococcal disease, invasive",208 Canarsie - Flatlands,0,0,0
2015,"Meningococcal disease, invasive",209 Bensonhurst - Bay Ridge,0,0,0
2015,"Meningococcal disease, invasive",210 Coney Island - Sheepshead Bay,0,0,0
2015,"Meningococcal disease, invasive",211 Williamsburg - Bushwick,0,0,0
2015,"Meningococcal disease, invasive",301 Washington Heights - Inwood,1,0.4,0.4
2015,"Meningococcal disease, invasive",302 Central Harlem - Morningside Heights,0,0,0
2015,"Meningococcal disease, invasive",303 East Harlem,0,0,0
2015,"Meningococcal disease, invasive",304 Upper West Side,0,0,0
2015,"Meningococcal disease, invasive",305 Upper East Side,0,0,0
2015,"Meningococcal disease, invasive",306 Chelsea - Clinton,1,0.6,0.6
2015,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,1,0.7,0.9
2015,"Meningococcal disease, invasive",308 Greenwich Village - Soho,0,0,0
2015,"Meningococcal disease, invasive",309 Union Square - Lower East Side,0,0,0
2015,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2015,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2015,"Meningococcal disease, invasive",402 West Queens,0,0,0
2015,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2015,"Meningococcal disease, invasive",404 Bayside - Littleneck,0,0,0
2015,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,1,0.4,0.4
2015,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2015,"Meningococcal disease, invasive",407 Southwest Queens,0,0,0
2015,"Meningococcal disease, invasive",408 Jamaica,0,0,0
2015,"Meningococcal disease, invasive",409 Southeast Queens,0,0,0
2015,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2015,"Meningococcal disease, invasive",501 Port Richmond,0,0,0
2015,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2015,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2015,"Meningococcal disease, invasive",504 South Beach - Tottenville,0,0,0
2015,"Meningococcal disease, invasive","999 NYC resident, neighborhood unknown",1,99999,99999
2016,"Meningococcal disease, invasive",101 Kingsbridge - Riverdale,0,0,0
2016,"Meningococcal disease, invasive",102 Northeast Bronx,0,0,0
2016,"Meningococcal disease, invasive",103 Fordham - Bronx Park,0,0,0
2016,"Meningococcal disease, invasive",104 Pelham - Throgs Neck,1,0.3,0.3
2016,"Meningococcal disease, invasive",105 Crotona - Tremont,1,0.5,0.4
2016,"Meningococcal disease, invasive",106 High Bridge - Morrisania,0,0,0
2016,"Meningococcal disease, invasive",107 Hunts Point - Mott Haven,0,0,0
2016,"Meningococcal disease, invasive",201 Greenpoint,0,0,0
2016,"Meningococcal disease, invasive",202 Downtown - Heights - Slope,0,0,0
2016,"Meningococcal disease, invasive",203 Bedford Stuyvesant - Crown Heights,0,0,0
2016,"Meningococcal disease, invasive",204 East New York,0,0,0
2016,"Meningococcal disease, invasive",205 Sunset Park,0,0,0
2016,"Meningococcal disease, invasive",206 Borough Park,0,0,0
2016,"Meningococcal disease, invasive",207 East Flatbush - Flatbush,0,0,0
2016,"Meningococcal disease, invasive",208 Canarsie - Flatlands,0,0,0
2016,"Meningococcal disease, invasive",209 Bensonhurst - Bay Ridge,0,0,0
2016,"Meningococcal disease, invasive",210 Coney Island - Sheepshead Bay,0,0,0
2016,"Meningococcal disease, invasive",211 Williamsburg - Bushwick,1,0.5,0.4
2016,"Meningococcal disease, invasive",301 Washington Heights - Inwood,0,0,0
2016,"Meningococcal disease, invasive",302 Central Harlem - Morningside Heights,1,0.6,0.6
2016,"Meningococcal disease, invasive",303 East Harlem,0,0,0
2016,"Meningococcal disease, invasive",304 Upper West Side,0,0,0
2016,"Meningococcal disease, invasive",305 Upper East Side,0,0,0
2016,"Meningococcal disease, invasive",306 Chelsea - Clinton,1,0.6,0.6
2016,"Meningococcal disease, invasive",307 Gramercy Park - Murray Hill,1,0.7,0.5
2016,"Meningococcal disease, invasive",308 Greenwich Village - Soho,0,0,0
2016,"Meningococcal disease, invasive",309 Union Square - Lower East Side,0,0,0
2016,"Meningococcal disease, invasive",310 Lower Manhattan,0,0,0
2016,"Meningococcal disease, invasive",401 Long Island City - Astoria,0,0,0
2016,"Meningococcal disease, invasive",402 West Queens,2,0.4,0.3
2016,"Meningococcal disease, invasive",403 Flushing - Clearview,0,0,0
2016,"Meningococcal disease, invasive",404 Bayside - Littleneck,1,1.1,0.8
2016,"Meningococcal disease, invasive",405 Ridgewood - Forest Hills,0,0,0
2016,"Meningococcal disease, invasive",406 Fresh Meadows,0,0,0
2016,"Meningococcal disease, invasive",407 Southwest Queens,1,0.4,0.3
2016,"Meningococcal disease, invasive",408 Jamaica,0,0,0
2016,"Meningococcal disease, invasive",409 Southeast Queens,0,0,0
2016,"Meningococcal disease, invasive",410 Rockaway,0,0,0
2016,"Meningococcal disease, invasive",501 Port Richmond,0,0,0
2016,"Meningococcal disease, invasive",502 Stapleton - St. George,0,0,0
2016,"Meningococcal disease, invasive",503 Willowbrook,0,0,0
2016,"Meningococcal disease, invasive",504 South Beach - Tottenville,0,0,0
2000,Salmonellosis,101 Kingsbridge - Riverdale,15,16.5,16.5
2000,Salmonellosis,102 Northeast Bronx,21,11.3,10.9
2000,Salmonellosis,103 Fordham - Bronx Park,65,26.1,19.5
2000,Salmonellosis,104 Pelham - Throgs Neck,43,14.8,13.2
2000,Salmonellosis,105 Crotona - Tremont,56,27.8,22.2
2000,Salmonellosis,106 High Bridge - Morrisania,37,19.4,13.9
2000,Salmonellosis,107 Hunts Point - Mott Haven,23,18.7,16.6
2000,Salmonellosis,201 Greenpoint,28,22.5,18.9
2000,Salmonellosis,202 Downtown - Heights - Slope,26,12,12.8
2000,Salmonellosis,203 Bedford Stuyvesant - Crown Heights,40,12.6,11
2000,Salmonellosis,204 East New York,17,9.6,9.8
2000,Salmonellosis,205 Sunset Park,16,13.2,8.1
2000,Salmonellosis,206 Borough Park,63,19.6,17.3
2000,Salmonellosis,207 East Flatbush - Flatbush,44,13.8,12.3
2000,Salmonellosis,208 Canarsie - Flatlands,18,9.2,8.8
2000,Salmonellosis,209 Bensonhurst - Bay Ridge,22,11.3,13
2000,Salmonellosis,210 Coney Island - Sheepshead Bay,51,17.8,19
2000,Salmonellosis,211 Williamsburg - Bushwick,45,23,17.4
2000,Salmonellosis,301 Washington Heights - Inwood,47,17.4,16.6
2000,Salmonellosis,302 Central Harlem - Morningside Heights,27,17.5,17
2000,Salmonellosis,303 East Harlem,21,19.2,16.9
2000,Salmonellosis,304 Upper West Side,26,11.9,12.8
2000,Salmonellosis,305 Upper East Side,36,16.6,21.8
2000,Salmonellosis,306 Chelsea - Clinton,9,7.1,7.9
2000,Salmonellosis,307 Gramercy Park - Murray Hill,11,8.8,15.2
2000,Salmonellosis,308 Greenwich Village - Soho,11,13.2,19.2
2000,Salmonellosis,309 Union Square - Lower East Side,31,15.7,16.8
2000,Salmonellosis,310 Lower Manhattan,4,12.7,9.9
2000,Salmonellosis,401 Long Island City - Astoria,27,12.3,12.3
2000,Salmonellosis,402 West Queens,75,15.8,14.9
2000,Salmonellosis,403 Flushing - Clearview,40,15.6,15.6
2000,Salmonellosis,404 Bayside - Littleneck,9,10.3,12.9
2000,Salmonellosis,405 Ridgewood - Forest Hills,18,7.3,6.7
